well_id,best_model,best_rmse,best_mae,n_rows,fold
13f598d9,Extra Trees Optimized,10.578036184711598,6.957182070142316,8934,2
14a53cb3,Extra Trees Optimized,8.614701334699975,7.6000788451639565,8780,3
14ab73fb,XGBoost Optimized,12.198372351155871,9.735556272494781,5279,3
14ad5efb,XGBoost Optimized,19.546345629662532,18.07931802677003,7352,2
14fee784,Extra Trees Optimized,11.688995785541431,9.088824934680646,6406,1
153552f5,Extra Trees Optimized,10.557506957412635,8.313492270618752,6498,5
1550491d,Extra Trees Optimized,8.695732679168385,7.080854303311644,5929,4
155887bb,Linear Regression,25.09444355697569,22.79307789739135,7062,4
1590af81,Extra Trees Optimized,18.058908993723318,16.019656474122794,5231,1
15e154a1,Extra Trees Optimized,2.707538062532552,2.0525887064519135,7699,4
1619e2ca,Extra Trees Optimized,219.7050846855144,204.47251139278097,6002,4
16e4a047,Extra Trees Optimized,6.993273123873071,5.978092016077116,5684,5
173ed841,XGBoost Optimized,30.59386627659349,24.27556163859118,6530,3
1770d7c6,Extra Trees Optimized,11.093587878281745,9.176318059285821,9121,2
177622d7,Linear Regression,30.863935688179186,26.671081577732824,4699,5
18d24f7b,Extra Trees Optimized,3.219379971410664,2.722884178192367,6260,5
19137a89,Extra Trees Optimized,19.01415337522982,17.040209867292912,7958,3
1944513c,Extra Trees Optimized,23.91921008997074,20.88088880449148,6599,2
197f8a5a,Extra Trees Optimized,11.481376686622065,8.361117773869402,8248,4
19871e7f,Extra Trees Optimized,21.14543513670393,16.850197681068057,7152,2
198a5607,Extra Trees Optimized,12.91290221386769,9.678031579586829,8094,4
19fb4f7b,Linear Regression,65.89716267896114,61.676438810226465,7923,5
1a518997,Extra Trees Optimized,4.943284692739257,4.069354863846615,6544,4
1a68190b,Extra Trees Optimized,5.390785149006439,3.8824251254456184,6502,1
1a730ac2,Random Forest,12.331292497484798,9.81995467745816,6049,2
1aaf1da0,XGBoost Optimized,27.50497092274549,23.21761815772812,6321,3
1b08ed48,Extra Trees Optimized,8.653408898169136,6.926630371666314,7175,5
1b1c5372,Extra Trees Optimized,10.776170504847308,8.252879351028776,5792,5
1b1eba53,Extra Trees Optimized,12.369166578061778,10.902179091445706,6710,2
1b6ba517,Extra Trees Optimized,6.413404168178714,5.766148433576011,8611,3
1b82b665,Extra Trees Optimized,30.404167492339838,26.04980525612822,5364,1
1bcb2fcf,XGBoost Optimized,83.09978727659393,71.24882645593166,6202,4
1beca81d,Extra Trees Optimized,35.815905423414705,32.29810530926576,6650,1
1d3fbf02,Random Forest,19.370456683393737,13.808580349448988,4252,3
1d78281a,Extra Trees Optimized,3.831327575020537,3.0228910952299377,6810,1
1e30dedf,Linear Regression,40.81393636378143,33.56185888946075,5474,1
1e5e3573,Extra Trees Optimized,21.934749821796064,19.896426304097506,7126,1
1f9afacb,Extra Trees Optimized,4.46350618071874,3.596293531811905,7054,5
1fdbba44,Extra Trees Optimized,11.847313750310267,8.533252341172735,6333,4
1fee2b62,Linear Regression,222.4497782754761,221.71097550668642,6323,2
20096916,XGBoost Optimized,24.450638106748524,17.16237979764711,6880,1
200d233d,Extra Trees Optimized,14.20644584546237,13.071951459664437,5896,3
201661b5,Extra Trees Optimized,45.01093194840717,37.78216736624751,8136,1
203721ab,Extra Trees Optimized,9.154705871415267,6.95898121457553,7235,2
20402d71,Extra Trees Optimized,3.1868163648195664,2.1564574195275528,7930,4
2043abc5,Random Forest,30.830171843824726,24.346254047074872,8513,5
204cc64b,Extra Trees Optimized,11.010360729780631,8.265857709467891,6454,2
206b6193,XGBoost Optimized,95.24109920889633,78.4687416066688,8568,2
2075c696,Extra Trees Optimized,56.89317761046411,48.0726648808616,5580,3
22c5f93f,Random Forest,12.426243138461638,9.06502303824323,6919,1
230eaaa3,Extra Trees Optimized,27.303481258771495,19.019178897908244,6451,4
2364716c,Extra Trees Optimized,8.331239793036064,6.056024994124395,6093,4
23b9beb0,Extra Trees Optimized,7.711873298677304,5.608298502965974,8790,4
24d8997e,Extra Trees Optimized,2.419313715884866,1.7992044390747421,5188,1
25050f63,Extra Trees Optimized,11.375397859613365,9.337049524905304,7155,5
25939962,Extra Trees Optimized,49.499447298959865,38.798318593468395,6071,5
25fd32b3,Extra Trees Optimized,16.650189617508463,14.491404549943164,4546,1
261785ee,Extra Trees Optimized,48.38981725186791,43.12777524980203,5512,1
264feceb,Random Forest,5.701885949292627,4.353468027264661,7408,2
26623a50,Random Forest,38.883090890898366,26.909885756069972,7479,2
26d3a96a,Extra Trees Optimized,14.600751537526067,11.995049460874357,6465,5
272abef3,Extra Trees Optimized,51.586475776280224,29.99899351524351,5682,4
27300fd5,Extra Trees Optimized,47.575762243774406,42.46531818896242,7386,3
276b012a,Extra Trees Optimized,27.165043027486863,24.58590468077081,6291,4
27c3155b,Extra Trees Optimized,7.605527252532993,6.444833698021818,6941,4
27ebb9b9,Extra Trees Optimized,53.04911101782889,47.35928653030704,7651,1
283269ac,Random Forest,14.442468134832328,11.838501797035674,4567,5
28473855,Extra Trees Optimized,23.01270714225258,17.838683292915945,6620,5
28f4eda9,Extra Trees Optimized,5.138037588454493,3.923515754755493,6824,4
29b24409,Extra Trees Optimized,5.293305346531191,4.274192348851192,7417,4
29de15c8,XGBoost Optimized,88.13705665099256,74.05681133811011,5164,5
2ab29395,Extra Trees Optimized,10.873303153995455,9.859476665874809,3325,4
2ac7cb6b,Linear Regression,11.188950073967838,8.602556621546617,6451,5
2acc78d4,Extra Trees Optimized,28.896314028719086,22.608325398104867,6109,3
2b034622,Extra Trees Optimized,6.553338683378229,5.576545570221487,6761,1
2b06ad65,Extra Trees Optimized,4.651721157974181,3.908635680242586,5706,1
2b547943,Extra Trees Optimized,13.332457381852448,10.187218797176257,5131,2
2be5c96a,XGBoost Optimized,52.224351859350634,42.895893732074654,5753,5
2bff06cf,Random Forest,38.56394371740786,30.80877816200142,9174,5
2c0c4a4e,Extra Trees Optimized,5.381585409891468,3.814634272744683,6719,1
2cee0cba,Extra Trees Optimized,78.43263750793355,72.200281605528,7335,3
2d0c268a,Extra Trees Optimized,33.911097241471964,23.412424368498286,6289,4
2d179ded,Extra Trees Optimized,5.793752027791001,4.635635297392277,9225,3
2d196986,Extra Trees Optimized,6.066127355782442,4.374600748686076,8316,3
2d2d0c6b,Extra Trees Optimized,15.669804542752741,11.504824007410814,6967,5
2d35f86d,Random Forest,13.944698946462422,12.076394448447104,6628,3
2d9f6cb9,Extra Trees Optimized,7.629064806638818,6.628978683227401,8627,2
2ddad940,Extra Trees Optimized,13.179675312469978,10.727216385309482,6812,3
2e29e833,Random Forest,18.08485278004361,15.347237638002365,7254,1
2e43c2ea,Extra Trees Optimized,6.125816259497113,5.104889341132558,7349,4
2e63d9de,Linear Regression,22.290186348187227,15.53085305456579,6505,1
2ee0235b,Linear Regression,13.343326942975015,10.912589281446154,7256,4
2f19d536,Extra Trees Optimized,37.365232828458026,26.051461400551517,4744,3
2f8e53c3,Random Forest,4.512201450955015,3.1783740753361447,4133,4
2fa01aa6,Extra Trees Optimized,20.462353618529498,17.352347034024106,3860,2
2fd68f7b,XGBoost Optimized,36.688744190960904,25.50435287621446,6381,2
2fe023be,Extra Trees Optimized,14.34631330024347,12.759627543966893,6060,3
30d75030,Extra Trees Optimized,43.86119147905674,31.342709425169737,5009,3
310c71a5,Linear Regression,9.470132298940188,8.299292086030858,6988,4
32fe84c9,Linear Regression,56.41751766556276,51.61713607347535,8163,5
33c40295,Extra Trees Optimized,7.897532260365782,6.219311550707115,5989,2
3407f5bf,Extra Trees Optimized,7.402663611540092,5.006821795926371,5309,5
3417285d,Linear Regression,19.922132846397723,16.90827053031218,7458,1
347242c8,Extra Trees Optimized,79.41537713452435,62.052123441125836,5437,3
353e5502,Linear Regression,51.43247303999894,50.22628491866592,7901,3
357c12f9,Extra Trees Optimized,20.8285141777753,16.629510448584004,5770,1
3584a6eb,Extra Trees Optimized,3.872273166535063,3.294775655933564,6150,4
35b30c7f,Linear Regression,66.98329927515098,61.448069554962444,11270,3
35b3ef6a,Linear Regression,16.84216157802783,15.089776703844784,5736,4
367456ce,XGBoost Optimized,22.42148204403189,17.422105838433282,7312,5
368131f9,Random Forest,18.71374230157375,13.326893379662916,6568,1
368fe682,Linear Regression,7.69572011180096,6.362204515329508,6416,5
3690a146,Extra Trees Optimized,3.1451205003894698,2.519143816556443,5761,4
37344c2a,Linear Regression,23.537035403921823,16.646480704782217,6943,3
373ef48b,Random Forest,7.251993648948171,5.220389954123771,4992,5
374be387,Extra Trees Optimized,24.511023578662645,18.762935153460695,11802,2
37d36812,XGBoost Optimized,28.611228638008445,24.85739939312583,6017,5
38991fd4,Random Forest,6.996680681149734,5.292766362623609,6545,5
389ae58f,Linear Regression,30.037547089096662,21.619869219011758,8201,4
3932faa6,Extra Trees Optimized,8.14004796978209,5.87714669250583,7388,4
398dce4b,Extra Trees Optimized,4.541199487032072,3.1092282456418716,5005,2
39b51819,Linear Regression,19.841499755625417,18.316590107484608,6382,5
3a0af893,Linear Regression,86.00333794132993,82.23376310026275,4580,1
3a223519,Extra Trees Optimized,10.07105745854734,7.112459883861043,6581,2
3a7dd95d,Linear Regression,206.83270254005373,206.2995559753938,4320,4
3a824aa7,Extra Trees Optimized,6.385326719071169,5.769215781280996,5678,5
3a86fe8d,Linear Regression,16.32513243352884,14.930969735212813,6572,2
3aaa2b30,Random Forest,24.72148906901252,20.09462874019503,6396,4
3ac16ad0,Extra Trees Optimized,4.898490597198808,3.515947487606862,7412,1
3b21ea64,Linear Regression,26.87072152134429,22.373239885152206,9103,1
3bbe1f5d,Extra Trees Optimized,5.3157270899284015,4.277611505922363,8184,3
3bfee975,XGBoost Optimized,26.381605176072796,25.031116029751246,5088,5
3c3dbcbc,Random Forest,14.56143119629899,10.9182690249489,6911,5
3d96d897,Extra Trees Optimized,5.231181220667118,4.47564145704605,7147,2
3df4b19e,Extra Trees Optimized,6.5940387610213325,5.730879688947302,6658,4
3e011332,Extra Trees Optimized,6.507822504132945,5.092722664998065,4842,4
3e678ea7,Random Forest,24.690244089143373,19.461255143901724,8737,4
3ef6372a,Extra Trees Optimized,6.059772006381855,4.9271363140409195,6666,3
3ef98781,Random Forest,13.36329771022866,9.773525208880066,5343,3
3f603129,Extra Trees Optimized,9.292411861061368,6.901861185734585,6599,1
404c4384,Extra Trees Optimized,1.7576917967231287,1.496223928196552,2612,4
4121c517,Random Forest,42.6425833697434,27.80187890137482,5471,2
41fb0192,Extra Trees Optimized,7.321417370877852,5.425479144898931,4381,2
42669188,Extra Trees Optimized,13.273778935796312,9.399359053812548,6080,4
42c538a1,Linear Regression,113.01070437683298,109.80774924325264,4762,1
43b06c70,Random Forest,12.934801937562026,9.332997105332561,6590,1
43c7f85a,Extra Trees Optimized,2.5914296920538593,1.8546301788138035,7484,4
43e16325,Linear Regression,89.04481795453226,84.09637179823706,5845,5
44441e54,Extra Trees Optimized,16.071704747010436,12.009399984149395,5568,4
445af6c2,Extra Trees Optimized,6.108023565415419,5.170497827437987,7998,5
4463446c,Random Forest,191.68833200332264,159.12914318856556,4729,4
44a94013,Extra Trees Optimized,17.84223567687965,14.077053775213846,6492,2
45fb3e21,Extra Trees Optimized,22.11657879598446,17.993003047617982,5626,1
460f859e,XGBoost Optimized,13.42504629801025,10.930222629591515,4982,3
4630ab92,Linear Regression,72.80430651875736,72.27039216175092,5307,5
463c38f2,Extra Trees Optimized,5.951212772449213,4.848183258507974,6048,3
4654e7de,Extra Trees Optimized,11.59839238017676,9.841184552367778,7010,5
466fc788,Extra Trees Optimized,10.757560140546174,9.61631321198886,7767,2
46a301e9,Linear Regression,58.57324471090949,55.92609195025624,9962,2
46a7190b,Extra Trees Optimized,6.6144139166411335,4.809819101253969,5646,5
46d24a09,Extra Trees Optimized,7.263824181392053,6.052599457731691,6123,5
46d41ff6,Random Forest,17.13432171484405,12.054529428174126,9226,5
46dfcfca,Extra Trees Optimized,4.341451817971043,3.378199038652981,4921,1
47222616,Extra Trees Optimized,8.404162953692802,6.435038359180827,5835,3
47ee27ab,XGBoost Optimized,35.69310185514192,24.236027267268035,8274,3
481de5fc,Extra Trees Optimized,6.398078623074536,4.26445904664734,7694,2
48c1f673,Extra Trees Optimized,17.397154268855232,12.3570149295483,4666,4
4936af16,XGBoost Optimized,28.99061583658905,24.9521411576384,5559,2
493b5b31,Extra Trees Optimized,16.28979389099481,12.544467936223075,6884,4
49dbc14c,Extra Trees Optimized,5.603748426711065,3.56558331197794,5198,2
4a035ec2,Extra Trees Optimized,12.654303611769917,9.67934784668764,4522,3
4a335117,Extra Trees Optimized,26.10813050882264,23.662143742472033,6727,3
4a8ecc0b,Extra Trees Optimized,60.95059151935671,49.25655827597564,7374,2
4b462989,Extra Trees Optimized,10.109749494273098,7.395707987462723,4738,2
4b831d20,Extra Trees Optimized,12.800716886518913,6.285885355643154,9433,1
4c2208f5,Extra Trees Optimized,11.796846793635543,9.581057781508694,7248,1
4c3168cf,Extra Trees Optimized,40.63270991355527,34.604675784390516,5959,5
4c3df468,Random Forest,18.114908360020813,13.394049178040373,6903,3
4caa7289,Random Forest,6.117963938134187,4.795670023375945,6854,1
4cd1ac61,XGBoost Optimized,37.36494073229061,29.029572996627675,6709,1
4cecf7b3,Extra Trees Optimized,30.252884284275343,19.96459022595477,7676,5
4ddde4c1,Extra Trees Optimized,10.837520600807366,8.47356785285212,6417,4
4e050c92,Extra Trees Optimized,3.2927167854740707,2.5226660680961897,5236,4
4ed93db6,Extra Trees Optimized,4.738865262238056,3.740124888291743,6496,4
4f3eb9e9,XGBoost Optimized,15.412351272957382,11.990212910780738,5911,2
4f4ac5ce,Linear Regression,50.17910684810383,49.83299724831188,6899,5
4f4afcc6,Linear Regression,10.31608957514096,8.738470445486866,7184,1
4f69febf,Extra Trees Optimized,3.9989428738787045,2.23687623372029,7599,4
4fbe9c06,Extra Trees Optimized,5.397993153702051,4.0806235833871245,7938,1
504c8b08,Extra Trees Optimized,5.090068775259614,4.217585271840963,8012,2
511e1db0,Extra Trees Optimized,113.78713229005966,72.66696665268935,5645,2
512943b2,XGBoost Optimized,7.574779412879639,6.4448396630837985,6681,2
5138a660,Extra Trees Optimized,21.178811508167687,19.550514314246016,4829,3
516088b7,Random Forest,38.00524829904297,30.664538313487014,8300,1
521a7819,Extra Trees Optimized,5.625245526806002,3.85835492404324,7224,4
5254b6db,Extra Trees Optimized,5.056903400272016,4.2310688717838,5115,3
529e88ca,Random Forest,12.629609498547147,9.632479011237,5253,2
52f1e77a,Extra Trees Optimized,7.199319289000959,5.885498157507872,6053,5
5305524b,Extra Trees Optimized,4.769907273011692,3.3604955785806485,6457,1
53134831,XGBoost Optimized,22.379775786557087,16.643738217355107,7214,5
5397ceb1,XGBoost Optimized,114.37459947323832,95.07651950314737,6811,2
53f23031,Extra Trees Optimized,5.69759357195573,3.693553854755611,10200,1
543198e8,Random Forest,23.640772497391318,16.976948519509424,8311,5
54753541,Extra Trees Optimized,16.86070642018789,13.614432152493476,5679,3
54a7e3c2,Random Forest,12.374325346274064,9.193172509490008,7893,1
5542c301,Extra Trees Optimized,6.021564581515707,4.319269859046827,5433,1
5567d551,Linear Regression,6.203941179393751,5.18240630896866,8390,5
55efee7f,XGBoost Optimized,7.638849871192214,5.786601633771083,6577,4
5663b2b7,Extra Trees Optimized,2.8503720891777937,1.5139256696512389,6907,3
5693dde2,Extra Trees Optimized,97.57717790105481,89.04136067855237,4846,1
56b00794,Linear Regression,12.98873737086307,10.182331787457592,7293,1
57796579,Extra Trees Optimized,9.524880735997188,7.796479114233189,7622,5
577eec7c,Random Forest,12.172008066375245,9.960748129686097,6085,2
57f05c51,Extra Trees Optimized,3.347353874613086,2.6516280412492272,6478,3
58850d2c,Extra Trees Optimized,21.962964070325476,11.841617663729489,6918,2
58fa8486,Extra Trees Optimized,7.660977175164717,4.091542068677916,6126,4
591cc951,Random Forest,6.422939552871043,4.758473704803255,6669,4
593876b6,Extra Trees Optimized,29.901059387091507,14.159982940912348,6366,4
59f8b2e8,XGBoost Optimized,30.78255991730872,22.564805321541957,5668,1
5a1a8fd8,Extra Trees Optimized,23.679183556210578,18.687823372365877,6814,1
5a5269a9,Random Forest,22.61636734742457,16.226278999283327,8053,2
5a5d1982,Extra Trees Optimized,4.048315251663907,2.9108158341071952,5446,1
5a63b5d1,XGBoost Optimized,30.19714220919083,27.461003132956247,8052,5
5aa03df7,Extra Trees Optimized,34.78451538420978,32.12408308072942,6752,4
5aa403d0,Extra Trees Optimized,9.846069427029535,6.315690747261227,4702,4
5aef5c6c,Extra Trees Optimized,111.20473890091077,80.52421854470504,4853,2
5b7b6324,Extra Trees Optimized,121.42128099545533,116.02396407336461,8197,1
5bd25f59,Linear Regression,27.694546992564735,20.57626697018611,6120,1
5beded95,Extra Trees Optimized,7.532420222886813,5.024211858414981,4779,1
5cb483ac,Extra Trees Optimized,10.728593944931763,8.59905612563777,5206,4
5cdd8dbc,Extra Trees Optimized,7.742568093851939,5.946999492979515,5751,1
5d11dfb5,Extra Trees Optimized,25.47025531026048,23.63397265372354,7643,3
5d7198fd,Linear Regression,26.571416600412988,25.340537394669987,4797,4
5def1ce5,XGBoost Optimized,13.915409681486256,9.311954458507847,7997,1
5eae34a8,XGBoost Optimized,117.49022254284226,100.88479113424516,6652,1
5f4d2a52,Extra Trees Optimized,97.43264700406806,71.44645797932274,7112,5
5f6756c5,Linear Regression,136.37826180268027,135.64946665366665,8064,4
5f75f796,XGBoost Optimized,14.139563893059174,11.020488766597904,7324,2
5fb1c15f,Extra Trees Optimized,17.20780558989724,13.064502286448826,4857,3
5fffa282,Extra Trees Optimized,20.475216733819597,18.698191658209534,6223,2
60e37807,Extra Trees Optimized,5.526297689542807,3.1837093272259454,4641,2
61f27424,Extra Trees Optimized,8.49477912680523,6.851078083887431,8341,3
62569ae3,Linear Regression,18.766979617719056,17.86967226840672,5242,1
62a6f539,Extra Trees Optimized,5.531074937085056,4.133903638585396,5253,5
633774dc,Extra Trees Optimized,19.284727390405276,14.593364219990363,7972,2
63559d57,Extra Trees Optimized,12.922007689566952,10.538204931559633,5810,3
647f2a41,Extra Trees Optimized,16.888042441331628,13.99726437469352,5836,2
65156b96,Random Forest,33.066254006759216,29.01104428330189,5046,2
653612bc,Linear Regression,34.111284503095895,26.597311107711125,5946,3
656a067b,XGBoost Optimized,21.06937163563221,17.32696978400734,4896,2
65a5466a,XGBoost Optimized,16.64944586028134,12.739653948524573,6117,2
660d9546,Linear Regression,19.138745707543723,15.17932978206809,6140,2
6767c111,Extra Trees Optimized,19.077635929539845,13.961412581811102,8354,2
67847288,Extra Trees Optimized,5.323845501811986,3.7364151225136224,9174,4
67a8da4a,XGBoost Optimized,11.94743650165114,9.423945929740425,6645,5
684a6fc1,Random Forest,4.413790468629097,3.0282227105114923,11449,5
698930d1,Extra Trees Optimized,22.714240689088562,17.65821547446855,6498,2
699ea575,Extra Trees Optimized,4.487325771403302,3.7017881015324408,5474,4
69c1bdad,Extra Trees Optimized,16.240156936177502,12.074366838036658,4645,2
69e41fa6,Extra Trees Optimized,19.100695437939187,15.700718403472465,7167,3
6a0ff78e,Extra Trees Optimized,6.375535356359945,4.435127421799758,7890,2
6a8fa194,XGBoost Optimized,45.56674203577463,27.077732521271784,4657,5
6ae68655,Extra Trees Optimized,10.829262491256898,6.750886731851685,5948,5
6d1d74e1,XGBoost Optimized,14.929691475000853,11.355118639796242,7316,1
6d590e26,Linear Regression,120.88087120974808,120.79654090323368,7842,2
6d6d93af,Extra Trees Optimized,58.59571672781627,52.338927792597545,5305,3
6dbe4b60,XGBoost Optimized,24.558509874183557,23.094934958274138,6673,2
6e6d122c,Linear Regression,25.779064891215377,25.305087798957675,7083,3
6e9ccd38,Extra Trees Optimized,10.188724321231735,6.844920634317344,9619,5
6ea22614,XGBoost Optimized,19.06690703283456,15.208985582404246,7894,1
6ede926a,Random Forest,7.074482075459441,5.269071714072137,6621,2
708caea9,Extra Trees Optimized,11.14885473552382,8.712032030607526,8482,4
70925e23,XGBoost Optimized,19.403894231967296,15.478898889486866,8072,3
70e1788b,Linear Regression,24.256397324383002,22.255327453647563,11338,4
71642c7d,Linear Regression,21.776679682722744,19.62404273632388,6657,5
71ccf778,Extra Trees Optimized,12.850957195768943,10.197582450790215,4623,5
7224331b,Extra Trees Optimized,16.248248363132983,14.795099441183615,7566,5
722cf0d8,Extra Trees Optimized,10.556395760901491,8.697774505873479,7275,3
7256229b,XGBoost Optimized,19.081327405466443,13.736173247678211,6972,2
726f3dc2,Extra Trees Optimized,12.607486513931038,10.755771400833616,8619,5
7271dd80,Random Forest,6.538694849909088,3.7343488768068176,5765,2
727a3a10,Extra Trees Optimized,5.581600001501842,4.123164512869809,6342,3
729665c0,Random Forest,30.708622654503564,25.74780048002361,5775,5
729e9750,XGBoost Optimized,6.593166518638785,5.272217263657886,7427,1
729f4217,Extra Trees Optimized,8.459628628047211,6.090692662663001,7592,1
72dd8501,Extra Trees Optimized,20.698171612728768,17.033056743093205,6928,3
73348914,Extra Trees Optimized,29.133736114998484,23.87328226422371,5686,2
739a914f,Random Forest,72.35008998322172,37.07083613834004,7319,2
73b1447d,Extra Trees Optimized,16.7957813960712,12.86772402224881,7522,1
74b6186b,Extra Trees Optimized,10.651290808009843,8.884128303700248,5148,3
75c20ec7,Linear Regression,29.657107602438934,27.903417536106645,7205,3
75cd5f11,Linear Regression,7.383717099606123,4.607015316188405,6410,1
75d20a82,Extra Trees Optimized,4.192737037916987,2.1790135737832794,7002,2
76201745,Extra Trees Optimized,19.169774828977772,13.438993547653562,5858,4
764072a5,XGBoost Optimized,10.06758870468454,8.06459581281283,4594,1
77b0d905,Extra Trees Optimized,4.885566411887988,3.779493708565539,5923,5
77e4821c,Extra Trees Optimized,26.972356446072464,20.91150433988318,6540,4
7850c72e,Linear Regression,46.47492645028779,34.65425166542973,7712,5
78a4a386,Extra Trees Optimized,12.014083050133225,9.587451498287908,6246,1
79507629,Extra Trees Optimized,9.877902662054462,8.094418224800757,7320,1
796dbd4c,XGBoost Optimized,15.402920912086675,12.22829788871769,8069,3
7987f2f2,XGBoost Optimized,41.70549214897762,33.88368648412898,5714,2
7993a768,XGBoost Optimized,13.686669009299958,11.304021353279893,7047,4
7a5660b0,Linear Regression,19.80454303517919,16.341856990068962,6936,4
7acda2df,Extra Trees Optimized,8.774374452964546,5.835283600533962,4552,4
7b2c7b3c,Extra Trees Optimized,7.3120865186739685,5.842192430701533,4231,1
7b38844c,Extra Trees Optimized,29.19667569035421,22.773916949557126,5197,3
7bb17b96,Extra Trees Optimized,10.484500314588727,8.80489888795586,5295,1
7c607683,Extra Trees Optimized,3.1295239544444233,2.2053238422725263,7001,3
7cbbd047,Extra Trees Optimized,48.87093655146371,41.70278857543785,6790,4
7cd4bb31,Extra Trees Optimized,3.4049283233875403,2.6637107731732623,7959,4
7d50373e,Extra Trees Optimized,8.447839501884568,6.30664478450231,6494,1
7d57c75d,XGBoost Optimized,25.529980263435085,21.230974961109137,6147,5
7e208414,Extra Trees Optimized,56.84644944145086,47.39284703966428,5732,3
7e721392,XGBoost Optimized,20.966839129024862,13.815220577716616,8301,4
7ff89f8f,Extra Trees Optimized,10.227443295850549,6.891767890664454,9539,3
8050c789,Extra Trees Optimized,14.965755688648679,12.371844539897085,4940,4
807f0298,Random Forest,16.826978095112658,12.364471702855788,5499,5
811f52b3,Extra Trees Optimized,6.555508174100236,5.249487809792016,6674,1
81bf5923,Extra Trees Optimized,11.706281971977475,10.25580071234877,6386,2
81fc01c6,Linear Regression,12.680176886890198,11.061239802525561,7655,2
8255c867,Extra Trees Optimized,8.45463257953307,7.133442192581804,5338,2
82aab6d2,Linear Regression,16.083863241099525,11.699908475706858,7889,4
82fcf37c,Extra Trees Optimized,2.2984471017666332,1.7589044029509162,7397,2
833af382,Extra Trees Optimized,15.645703669035518,13.06140925315301,5377,5
8382f4b6,Extra Trees Optimized,28.726353729636184,25.191346378745884,6680,5
84633df4,Extra Trees Optimized,10.826855634228398,9.113681400893716,6719,1
8478df29,Extra Trees Optimized,18.751828985050338,15.41446855218511,6698,4
84815d5a,Random Forest,44.151705939295525,35.51886928020325,5286,5
84c3b497,XGBoost Optimized,32.45993902116126,23.774818288759718,6887,4
85380836,XGBoost Optimized,7.269959255735639,5.795973251146716,8175,3
8612b37f,Random Forest,11.562441785442807,9.023678498127271,6807,3
861e71df,XGBoost Optimized,19.595886514955748,17.30508833197419,6284,1
86454a6f,Random Forest,50.49287647992144,34.48730651339799,9100,5
8648abae,Linear Regression,55.032287007772226,54.191113373958125,6086,3
865033f8,Extra Trees Optimized,4.869508432120307,3.929966898114854,5303,4
87695469,Extra Trees Optimized,83.46894369047416,50.48146491931462,8654,1
877ed19c,Linear Regression,317.96947384639265,317.32962940289747,5631,4
87aa3730,Extra Trees Optimized,7.98525768187792,7.136420452883482,7293,5
884ecb5f,Extra Trees Optimized,8.811436809648825,6.291619346589328,8054,1
8902c3f6,Random Forest,6.280882861823618,5.021314557120072,6533,2
896d15b9,XGBoost Optimized,98.11713156261858,86.40143431631712,5698,1
8995c945,Extra Trees Optimized,25.059374965042444,22.135027552481482,8198,5
89969c7a,Extra Trees Optimized,34.19427071612887,26.1927674268177,6317,2
89f1085d,XGBoost Optimized,97.3640437109078,81.9170794724141,7497,3
89f36adf,Extra Trees Optimized,58.42182218862878,52.61227940875491,7041,2
89fdb2f2,Extra Trees Optimized,4.157096552545613,3.784306004266545,3570,3
8a3da6d1,Random Forest,54.80899315304978,47.13155744422249,6334,1
8a89da23,Linear Regression,7.808989540339127,6.1596014250837685,5575,1
8a9c8932,Random Forest,16.895685912046233,9.89965650222166,6344,3
8ac2f237,Extra Trees Optimized,14.832853135973975,12.483507077302823,6775,2
8b12bab6,XGBoost Optimized,12.92930105718398,10.584627020281113,6980,1
8b5be31b,Random Forest,26.47462344747376,15.000787158964737,7439,2
8b95d6d1,Random Forest,2.2036360714919736,1.212574928774667,2783,5
8b9d8326,XGBoost Optimized,49.5801548865984,41.666129775081274,7832,5
8bb9c1e6,Linear Regression,8.948641172498268,7.973506922263552,6382,1
8bda1a11,Extra Trees Optimized,6.469538895652698,5.207622028198964,7438,3
8bfa881d,Extra Trees Optimized,33.94896916481977,30.18284323113558,5843,1
8c167025,XGBoost Optimized,62.36396609530898,47.58264517323028,7113,4
8c8348e8,Extra Trees Optimized,36.04317980117374,31.223057624756006,5581,2
8cc21f01,Extra Trees Optimized,55.79954187892005,40.493143045442004,5806,4
8cc800b3,Linear Regression,99.00034072406164,94.07012170805062,8091,5
8d5d46d7,Extra Trees Optimized,11.163958031675017,10.079480329016361,7282,2
8d92cb49,Extra Trees Optimized,12.146008950326006,10.536586570456304,4839,5
8f201368,Extra Trees Optimized,5.9207329595625655,4.772525904969493,8151,2
90386ee4,Extra Trees Optimized,4.168680235389912,2.9098702126182636,5304,2
91abc4c7,Extra Trees Optimized,50.40310953419909,35.395347134242265,7787,3
91b301ce,Random Forest,35.113004425199044,20.9954529996056,8512,3
91db7070,Linear Regression,104.26055146229426,102.4280071165838,5646,5
925a7cd1,XGBoost Optimized,26.496172542964846,21.30803697868606,6501,3
9283ae69,Random Forest,39.0654376543655,24.45979297272746,5118,2
9298ad5b,Linear Regression,27.196850775250283,26.0264177759639,5807,1
9314ff13,XGBoost Optimized,30.215643684466468,25.31580371050279,4494,5
93209a3d,XGBoost Optimized,31.606858970893676,25.093386030505847,6300,1
939d9c34,Random Forest,74.66579559607528,55.168054584981384,6627,4
93f5d2e6,Extra Trees Optimized,7.47661373401279,5.662863511319543,5171,5
940a48d9,XGBoost Optimized,22.258846348106783,18.03147709980889,5627,4
940e709a,Random Forest,22.954920658565324,20.46647658371173,4989,2
