,0.01,0.05,0.25,0.5,0.75,0.95,0.99
Horizontal_Rows,3778.7999999999997,4652.2,5706.0,6576.0,7388.0,8614.2,11031.679999999991
Prediction_Horizon_MD,2156.2,2946.4,4043.0,4839.0,5693.0,6917.4,9250.88
Prediction_Percentage,56.731292724343625,62.47092260200973,70.03442340791737,73.99910700997172,77.54618664140219,81.94607895060443,85.10648454746084
GR_Missing_Percentage,1.8806416193538433,3.7822688650430383,12.119829683698297,27.703782631859355,46.39517972158737,60.328048223919595,65.74724527314741
Horizontal_TVT_Range,345.2284000000003,449.2920000000002,588.5699999999997,758.2199999999993,856.5100000000002,996.9840000000007,1127.7611999999995
Abs_Delta_TVT,0.10719999999921129,0.9740000000005239,5.390000000001237,10.970000000001164,19.48999999999978,41.29400000000022,73.25719999999993
TVT_Change_Per_MD,-0.013162702567193256,-0.007155854645716501,-0.0019692359702501074,0.0002789598108747733,0.0025345440189498904,0.0067577640932834845,0.012708889815366366
Longest_GR_Missing_Run,2.0,3.0,8.0,13.0,19.0,144.39999999999975,246.51999999999975
Pred_Coverage_Lower_Margin,323.56919999999985,413.0279999999999,562.9200000000001,743.2800000000007,835.9800000000014,978.7559999999994,1120.1943999999996
Pred_Coverage_Upper_Margin,29.273200000000724,68.49200000000091,118.45999999999913,141.89000000000124,167.3100000000013,234.76000000000053,318.29760000000084
